,llama_random2_accuracy_full.json,mixtral_thematic_top_to_bottom_accuracy_full.json,mixtral_thematic_bottom_to_top_accuracy_full.json,llama_random5_accuracy_full.json,qwen_deepseek_solutions_accuracy_full.json,qwen_random2_accuracy_full.json,qwen_zero_shot_chain_of_thought_accuracy_full.json,mixtral_advanced_accuracy_full.json,mixtral_semantic_random3_accuracy_full.json,qwen_advanced_accuracy_full.json,mixtral_random3_accuracy_full.json,mixtral_semantic_random2_accuracy_full.json,qwen_deepseek_long_types_accuracy_full.json,llama_random4_accuracy_full.json,qwen_semantic_random1_accuracy_full.json,mixtral_semantic_random5_accuracy_full.json,mixtral_semantic_bottom_to_top_accuracy_full.json,llama_thematic_top_to_bottom_accuracy_full.json,llama_advanced_accuracy_full.json,llama_semantic_random5_accuracy_full.json,qwen_random3_accuracy_full.json,mixtral_random5_accuracy_full.json,qwen_thematic_random5_accuracy_full.json,qwen_semantic_random3_accuracy_full.json,mixtral_random2_accuracy_full.json,mixtral_thematic_random1_accuracy_full.json,mixtral_thematic_random3_accuracy_full.json,qwen_thematic_random4_accuracy_full.json,qwen_semantic_random4_accuracy_full.json,qwen_base_accuracy_full.json,mixtral_base_accuracy_full.json,qwen_semantic_random5_accuracy_full.json,llama_deepseek_long_types_accuracy_full.json,qwen_semantic_random2_accuracy_full.json,llama_random3_accuracy_full.json,mixtral_deepseek_long_types_accuracy_full.json,mixtral_zero_shot_chain_of_thought_accuracy_full.json,qwen_random5_accuracy_full.json,mixtral_random1_accuracy_full.json,llama_thematic_random3_accuracy_full.json,llama_thematic_random2_accuracy_full.json,qwen_semantic_bottom_to_top_accuracy_full.json,qwen_thematic_random1_accuracy_full.json,llama_deepseek_solutions_accuracy_full.json,mixtral_thematic_random5_accuracy_full.json,qwen_thematic_bottom_to_top_accuracy_full.json,mixtral_deepseek_short_types_accuracy_full.json,qwen_thematic_random3_accuracy_full.json,llama_base_accuracy_full.json,mixtral_random4_accuracy_full.json,qwen_random1_accuracy_full.json,llama_semantic_random3_accuracy_full.json,mixtral_deepseek_solutions_accuracy_full.json,llama_deepseek_short_types_proper_prompt_accuracy_full.json,llama_thematic_random5_accuracy_full.json,qwen_random4_accuracy_full.json,llama_semantic_random4_accuracy_full.json,qwen_semantic_top_to_bottom_accuracy_full.json,mixtral_semantic_random4_accuracy_full.json,qwen_deepseek_short_types_proper_prompt_accuracy_full.json,llama_semantic_random2_accuracy_full.json,qwen_deepseek_advanced_max_tokens_1024_accuracy_full.json,llama_semantic_bottom_to_top_accuracy_full.json,mixtral_thematic_random4_accuracy_full.json,llama_thematic_bottom_to_top_accuracy_full.json,llama_deepseek_advanced_accuracy_full.json,qwen_thematic_random2_accuracy_full.json,llama_thematic_random4_accuracy_full.json,mixtral_semantic_random1_accuracy_full.json,qwen_thematic_top_to_bottom_accuracy_full.json,llama_semantic_random1_accuracy_full.json,mixtral_semantic_top_to_bottom_accuracy_full.json,mixtral_thematic_random2_accuracy_full.json,llama_zero_shot_chain_of_thought_accuracy_full.json,mixtral_deepseek_advanced_accuracy_full.json,llama_semantic_top_to_bottom_accuracy_full.json,llama_random1_accuracy_full.json,llama_thematic_random1_accuracy_full.json
1349,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1.0,1,1,0,1,0,1,1,0,0,1.0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1.0,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0.0,1,1,0
1350,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1.0,1,1,1
1351,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
1352,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0
1353,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0
1354,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1.0,0,1,1,1,1,0,1,1,1,1.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
1355,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0.0,1,0.0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0.0,1,0,1
1356,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.0,1,0,0
1357,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1.0,1,1,1
1358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0
1359,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0.0,0,0,1,0,1,0,1,1,0,1.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.0,0,1,1
1360,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0.0,1,0,1
1361,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0.0,1,1.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,0
1362,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0.0,1,1,0,1,1,1,0,0,1,1.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1.0,1,1.0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1.0,1,1,1
1363,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1.0,0,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1.0,1,1.0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0.0,0,1,1
1364,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0.0,0,0.0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0.0,1,1,1
1365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,1,0,1,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0.0,1,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0.0,1,1,1
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0
1367,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0
1368,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0,1,1,1
1369,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0.0,1,1,1,1,1,0,1,0,1,1.0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1.0,0,1.0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0.0,1,1,1
1370,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,1,0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0.0,1,1.0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0.0,1,0,1
1371,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1.0,1,1,1,1,0,1,0,0,1,1.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1.0,0,1.0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1.0,1,1,1
1372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,0,0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0,0,1
1373,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1.0,1,1,0,0,0,1,1,1,0,1.0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1.0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1.0,0,0,0
1374,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1,1,1
1375,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1.0,1,0,0,0,1,1,1,1,1,1.0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0,0,0,1
1376,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0
1377,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,1,1,1,1,0,0,1,0.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.0,0,1.0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1.0,1,0,1
1378,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1.0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
1379,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0.0,0,1,0,0,0,1,0,0,1,1.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1.0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.0,0,1,1
1380,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,0.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1.0,1,1,1
1381,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.0,0,1,0,1,0,0,0,0,0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1
1382,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1.0,0,0,0,0,0,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0,0,0
1383,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1.0,1,1,1
1384,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.0,0,1,0,0,1,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1.0,1,1,1
1386,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.0,0,0,0
1387,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0.0,0,1,0,1,1,1,1,1,1,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1.0,1,1,1
1388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,1,1,1
1389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,0,1,1,1,1.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1
1390,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0.0,0,1,1,1,0,1,0,0,1,1.0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1.0,0,1.0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1.0,1,1,1
1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1392,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0.0,0,1,0,1,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1.0,1,1,1
1393,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1.0,0,1,1,1,0,1,0,0,1,1.0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1.0,0,1.0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1.0,1,1,1
1394,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,0,0,1,0,1,0,1,1,1,0.0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0.0,1,0.0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1.0,0,1,1
1395,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1.0,1,1,0,0,1,0,1,1,0,0.0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0.0,1,0.0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0.0,0,1,1
1396,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0,0,1,0,0,0,0,1,0,1,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0.0,0,1.0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1.0,1,1,1
1397,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1.0,0,0,1,0,1,0,1,1,0,0.0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0.0,0,0.0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0.0,0,0,1
1398,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0.0,0,1,1,1,1,1,0,1,1,0.0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1.0,1,1.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1400,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1,0,1,1,0,1,1,0,1.0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1.0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.0,1,1,1
1401,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1.0,0,1,1,1,0,0,1,1,1,0.0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0.0,1,1.0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,1,1,1
1402,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1.0,0,0,0,1,1,0,1,0,1,0.0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,1,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,0,0,0
1403,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0.0,1,1,0,1,0,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.0,1,1.0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1.0,1,1,1
1404,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,0,1,1,0,0,0,1,1,0,1.0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0.0,1,1.0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1.0,0,0,0
1405,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1.0,1,1,0,1,0,1,0,0,1,1.0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1.0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1.0,1,0,0
1406,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0.0,0,1,1,1,1,0,1,0,0,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0.0,1,0.0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0.0,1,1,1
1407,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1.0,1,0,0,0,1,0,1,1,1,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
1408,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.0,0,0,1,0,1,0,1,1,1,0.0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0.0,0,0.0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,1,0
1409,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1,1,0.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1,1,1
1410,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0.0,1,1.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.0,0,0,0
1411,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,1,0,1,0,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,1.0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,0
1412,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,1,1,1,0,0,1,0,0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0,0,1.0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1.0,1,0,1
1413,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,1,1,0,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1.0,1,1,1
1414,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0.0,1,1,1
1415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0
1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
1417,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.0,0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0,1,1,0
1418,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1.0,0,0,0,1,1,0,0,1,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0.0,1,1.0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0.0,1,0,1
1419,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1.0,0,0,0
1420,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0.0,0,0,0,1,1,0,1,1,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0,1,1.0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.0,1,0,0
1421,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0,0,0
